parent,role,permlevel,read,write,create,delete,submit,cancel,amend,report,export,import,share,print,email,if_owner,modified
Supplier Group,Purchase User,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:19.585255
Supplier Quotation,Purchase User,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,2026-02-13 14:08:15.149088
Supplier Quotation,Stock User,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:15.149088
Supplier Quotation,Manufacturing Manager,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,2026-02-13 14:08:15.149088
Supplier Quotation,Purchase Manager,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,2026-02-13 14:08:15.149088
Supplier Quotation,Purchase Manager,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:15.149088
Supplier Scorecard,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:16.176670
Supplier Scorecard Criteria,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:15.668246
Supplier Scorecard Period,System Manager,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2026-02-13 14:08:14.838124
Supplier Scorecard Standing,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:15.944025
Supplier Scorecard Variable,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:14.896012
Support Settings,System Manager,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:08:30.986069
System Console,Administrator,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:07:54.643951
System Health Report,System Manager,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-02-13 14:07:55.241470
System Settings,System Manager,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2026-02-13 14:07:48.152637
Tag,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:55.519526
Tag,All,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:55.519526
Tag Link,All,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:54.585506
Tag Link,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:54.585506
Task,Projects User,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:08:16.987714
Task Type,Projects User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:17.347287
Task Type,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:17.347287
Task Type,Projects Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:17.347287
Tax Category,Accounts User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:02.728394
Tax Category,Accounts Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:02.728394
Tax Category,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:02.728394
Tax Rule,Accounts Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:08.525943
Tax Withholding Category,Accounts User,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:09.065871
Tax Withholding Category,Accounts Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:09.065871
Tax Withholding Category,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:09.065871
Tax Withholding Group,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-14 01:13:42.935983
Telephony Call Type,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:35.193791
Terms and Conditions,Accounts User,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:08:19.709420
Terms and Conditions,Sales Master Manager,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,2026-02-13 14:08:19.709420
Terms and Conditions,Sales User,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:19.709420
Terms and Conditions,Purchase User,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:19.709420
Terms and Conditions,Stock User,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:19.709420
Terms and Conditions,System Manager,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:08:19.709420
Territory,Sales Manager,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:20.476215
Territory,Sales Master Manager,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,2026-02-13 14:08:20.476215
Territory,Maintenance User,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:20.476215
Territory,Accounts User,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:08:20.476215
Territory,Customer,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:20.476215
Territory,Sales User,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:20.476215
Territory,Stock User,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:20.476215
Timesheet,HR User,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2026-02-13 14:08:17.271471
Timesheet,Employee,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:17.271471
Timesheet,Projects User,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,2026-02-13 14:08:17.271471
Timesheet,Manufacturing User,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2026-02-13 14:08:17.271471
Timesheet,Accounts User,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2026-02-13 14:08:17.271471
Timesheet,Accounts User,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:17.271471
ToDo,All,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:07:54.484603
ToDo,System Manager,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:54.484603
Token Cache,System Manager,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:55.723636
Token Cache,All,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2026-02-13 14:07:55.723636
Transaction Deletion Record,System Manager,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:20.727483
Translation,Translator,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:46.579840
Translation,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:46.579840
Unhandled Email,System Manager,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:53.603846
Unreconcile Payment,Accounts User,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2026-02-13 14:08:02.118148
Unreconcile Payment,Accounts Manager,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2026-02-13 14:08:02.118148
UOM,Sales Manager,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:20.657681
UOM,Stock Manager,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:20.657681
UOM,Item Manager,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,2026-02-13 14:08:20.657681
UOM,Stock User,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:20.657681
UOM,Sales User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:20.657681
UOM Category,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:25.985047
UOM Conversion Factor,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:20.178605
User,System Manager,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,2026-02-13 14:07:44.095578
User,Desk User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:44.095578
User,System Manager,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:44.095578
User Group,Desk User,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:50.035560
User Group,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:50.035560
User Invitation,System Manager,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:49.995052
User Permission,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-14 01:13:17.993453
User Type,Administrator,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:46.968185
User Type,System Manager,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:46.968185
UTM Campaign,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.672686
UTM Campaign,Newsletter Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.672686
UTM Campaign,Marketing Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.672686
UTM Campaign,Desk User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:51.672686
UTM Medium,Desk User,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.920256
UTM Medium,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.920256
UTM Medium,Marketing Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.920256
UTM Source,Desk User,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:50.742509
UTM Source,Marketing Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:50.742509
UTM Source,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:50.742509
Vehicle,Delivery User,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2026-02-13 14:08:19.227116
Vehicle,Delivery Manager,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:19.227116
Vehicle,Fleet Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:19.227116
Version,Administrator,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:50.144157
Version,System Manager,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2026-02-13 14:07:50.144157
Video,All,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,2026-02-13 14:08:31.538826
Video,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:31.538826
Video Settings,System Manager,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:08:31.682075
View Log,System Manager,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:50.294461
Voice Call Settings,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:35.104020
Voice Call Settings,All,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:35.104020
Voice Call Settings,System Manager,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:35.104020
Voice Call Settings,All,2,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:35.104020
Voice Call Settings,System Manager,2,1,1,0,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:35.104020
Warehouse,Manufacturing User,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:08:27.279323
Warehouse,Stock User,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:27.279323
Warehouse,Item Manager,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,2026-02-13 14:08:27.279323
Warehouse,Purchase User,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:27.279323
Warehouse,Sales User,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:27.279323
Warehouse,Accounts User,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2026-02-13 14:08:27.279323
Warehouse Type,Stock Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warehouse Type,Item Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warehouse Type,Sales User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warehouse Type,Purchase User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warehouse Type,Manufacturing User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warehouse Type,Stock User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warehouse Type,Accounts User,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warehouse Type,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:26.640062
Warranty Claim,Maintenance User,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:08:31.015710
Web Form,Website Manager,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,2026-02-13 14:07:44.554451
Web Page,Website Manager,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,2026-02-13 14:07:45.818814
Web Page View,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.221322
Web Template,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:44.653772
Webhook,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:55.870990
Webhook Request Log,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:56.658295
Website Route Meta,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:51.277941
Website Script,Website Manager,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:07:51.849474
Website Settings,Website Manager,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:07:51.414369
Website Settings,All,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:51.414369
Website Sidebar,Website Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:50.839793
Website Slideshow,Website Manager,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:07:50.638885
Website Theme,Administrator,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,2026-02-13 14:07:45.890403
Website Theme,Website Manager,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:45.890403
Work Order,Manufacturing User,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2026-02-13 14:08:23.225587
Work Order,Stock User,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-02-13 14:08:23.225587
Workflow,System Manager,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:07:52.309542
Workflow Action,Desk User,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-02-14 01:13:22.894595
Workflow Action Master,System Manager,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:07:52.617554
Workflow State,Desk User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 14:07:52.540842
Workflow State,System Manager,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2026-02-13 14:07:52.540842
Workflow Transition Tasks,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:52.582587
Workspace,Workspace Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:45.427114
Workspace,Desk User,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:45.427114
Workspace Sidebar,Desk User,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:45.499300
Workspace Sidebar,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:07:45.499300
Workstation,Manufacturing User,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:08:23.995799
Workstation Operating Component,Manufacturing User,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:23.445833
Workstation Operating Component,Manufacturing Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:23.445833
Workstation Operating Component,System Manager,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,2026-02-13 14:08:23.445833
Workstation Type,Manufacturing User,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,2026-02-13 14:08:22.698553
YAM Crop Variety,Agriculture Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.781753
YAM Crop Variety,QA Manager,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.781982
YAM Crop Variety,System Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.781459
YAM Crop Variety Recommendation,Agriculture Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.863562
YAM Crop Variety Recommendation,QA Manager,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.863738
YAM Crop Variety Recommendation,System Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.863326
YAM Plot,System Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.948402
YAM Plot,Agriculture Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:42.948595
YAM Plot Yield,Agriculture Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:43.012410
YAM Plot Yield,System Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:43.012143
YAM Soil Test,Agriculture Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:43.082126
YAM Soil Test,System Manager,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 16:03:43.081983
