parent,parenttype,parentfield,idx,fieldname,label,fieldtype,options,reqd,unique,read_only,hidden,in_list_view,in_filter,in_global_search,in_standard_filter,permlevel,depends_on,mandatory_depends_on,read_only_depends_on,default,description,collapsible,length,precision,modified
Asset Capitalization Stock Item,DocType,fields,18,serial_no,Serial No,Text,,0,0,0,0,0,0,0,0,0,eval:doc.use_serial_batch_fields === 1,,,,,0,0,,2026-02-13 14:08:33.138129
Asset Capitalization Stock Item,DocType,fields,19,column_break_mbuv,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.138129
Asset Capitalization Stock Item,DocType,fields,20,batch_no,Batch No,Link,Batch,0,0,0,0,0,0,0,0,0,eval:doc.use_serial_batch_fields === 1,,,,,0,0,,2026-02-13 14:08:33.138129
Asset Capitalization Stock Item,DocType,fields,21,accounting_dimensions_section,Accounting Dimensions,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:33.138129
Asset Capitalization Stock Item,DocType,fields,22,cost_center,Cost Center,Link,Cost Center,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.138129
Asset Capitalization Stock Item,DocType,fields,23,dimension_col_break,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.138129
Asset Category,DocType,fields,1,asset_category_name,Asset Category Name,Data,,1,1,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,2,column_break_3,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,3,depreciation_options,Depreciation Options,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,4,enable_cwip_accounting,Enable Capital Work in Progress Accounting,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,5,non_depreciable_category,Non Depreciable Category,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,6,finance_book_detail,Finance Book Detail,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,7,finance_books,Finance Books,Table,Asset Finance Book,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,8,section_break_2,Accounts,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.240058
Asset Category,DocType,fields,9,accounts,Accounts,Table,Asset Category Account,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:33.240058
Asset Category Account,DocType,fields,1,company_name,Company,Link,Company,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-14 01:14:03.053314
Asset Category Account,DocType,fields,2,fixed_asset_account,Fixed Asset Account,Link,Account,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-14 01:14:03.053314
Asset Category Account,DocType,fields,3,accumulated_depreciation_account,Accumulated Depreciation Account,Link,Account,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-14 01:14:03.053314
Asset Category Account,DocType,fields,4,depreciation_expense_account,Depreciation Expense Account,Link,Account,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-14 01:14:03.053314
Asset Category Account,DocType,fields,5,capital_work_in_progress_account,Capital Work In Progress Account,Link,Account,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-14 01:14:03.053314
Asset Depreciation Schedule,DocType,fields,1,asset,Asset,Link,Asset,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,2,naming_series,Naming Series,Select,ACC-ADS-.YYYY.-,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,3,company,Company,Link,Company,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,4,column_break_2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,5,net_purchase_amount,Net Purchase Amount,Currency,Company:company:default_currency,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,6,opening_accumulated_depreciation,Opening Accumulated Depreciation,Currency,Company:company:default_currency,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,7,opening_number_of_booked_depreciations,Opening Number of Booked Depreciations,Int,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,8,finance_book,Finance Book,Link,Finance Book,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,9,finance_book_id,Finance Book Id,Int,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,10,depreciation_details_section,Depreciation Details,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,11,depreciation_method,Depreciation Method,Select,"
Straight Line
Double Declining Balance
Written Down Value
Manual",0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,12,total_number_of_depreciations,Total Number of Depreciations,Int,,0,0,1,0,0,0,0,0,0,total_number_of_depreciations,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,13,rate_of_depreciation,Rate of Depreciation,Percent,,0,0,1,0,0,0,0,0,0,eval:doc.depreciation_method == 'Written Down Value',,,,In Percentage,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,14,daily_prorata_based,Depreciate based on daily pro-rata,Check,,0,0,1,0,0,0,0,0,0,"eval:doc.depreciation_method == ""Straight Line"" || doc.depreciation_method == ""Manual""",,,0,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,15,shift_based,Depreciate based on shifts,Check,,0,0,1,0,0,0,0,0,0,"eval:doc.depreciation_method == ""Straight Line""",,,0,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,16,column_break_8,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,17,frequency_of_depreciation,Frequency of Depreciation (Months),Int,,0,0,1,0,0,0,0,0,0,frequency_of_depreciation,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,18,expected_value_after_useful_life,Expected Value After Useful Life,Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,19,value_after_depreciation,Value After Depreciation,Currency,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,20,depreciation_schedule_section,Depreciation Schedule,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,21,depreciation_schedule,Depreciation Schedule,Table,Depreciation Schedule,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,22,details_section,Details,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,23,notes,Notes,Small Text,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,24,status,Status,Select,"Draft
Active
Cancelled",0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Depreciation Schedule,DocType,fields,25,amended_from,Amended From,Link,Asset Depreciation Schedule,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.254845
Asset Finance Book,DocType,fields,1,finance_book,Finance Book,Link,Finance Book,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,2,depreciation_method,Depreciation Method,Select,"
Straight Line
Double Declining Balance
Written Down Value
Manual",1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,3,frequency_of_depreciation,Frequency of Depreciation (Months),Int,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,4,total_number_of_depreciations,Total Number of Depreciations,Int,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,5,increase_in_asset_life,Increase In Asset Life (Months),Int,,0,0,1,0,0,0,0,0,0,,,,,via Asset Repair,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,6,depreciation_start_date,Depreciation Posting Date,Date,,0,0,0,0,1,0,0,0,0,,eval:parent.doctype == 'Asset',,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,7,column_break_5,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,8,salvage_value_percentage,Salvage Value Percentage,Percent,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,9,expected_value_after_useful_life,Salvage Value,Currency,Company:company:default_currency,0,0,0,0,0,0,0,0,0,eval:parent.doctype == 'Asset',,,0,Expected Value After Useful Life,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,10,rate_of_depreciation,Rate of Depreciation (%),Percent,,0,0,0,0,0,0,0,0,0,eval:doc.depreciation_method == 'Written Down Value',eval:doc.depreciation_method == 'Written Down Value',,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,11,daily_prorata_based,Depreciate based on daily pro-rata,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,12,shift_based,Depreciate based on shifts,Check,,0,0,0,0,0,0,0,0,0,"eval:doc.depreciation_method == ""Straight Line""",,,0,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,13,section_break_jkdf,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,14,value_after_depreciation,Value After Depreciation,Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,15,column_break_sigk,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.887091
Asset Finance Book,DocType,fields,16,total_number_of_booked_depreciations,Total Number of Booked Depreciations ,Int,,0,0,1,0,0,0,0,0,0,total_number_of_booked_depreciations,,,0,,0,0,,2026-02-13 14:08:32.887091
Asset Maintenance,DocType,fields,1,asset_name,Asset Name,Link,Asset,1,1,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,2,asset_category,Asset Category,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,3,company,Company,Link,Company,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,4,column_break_3,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,5,item_code,Item Code,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,6,item_name,Item Name,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,7,section_break_6,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,8,maintenance_team,Maintenance Team,Link,Asset Maintenance Team,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,9,column_break_9,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,10,maintenance_manager,Maintenance Manager,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,11,maintenance_manager_name,Maintenance Manager Name,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,12,section_break_8,Tasks,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance,DocType,fields,13,asset_maintenance_tasks,Maintenance Tasks,Table,Asset Maintenance Task,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.723800
Asset Maintenance Log,DocType,fields,1,asset_maintenance,Asset Maintenance,Link,Asset Maintenance,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,2,naming_series,Series,Select,ACC-AML-.YYYY.-,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,3,asset_name,Asset Name,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,4,column_break_2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,5,item_code,Item Code,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,6,item_name,Item Name,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,7,section_break_5,Maintenance Details,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,8,task,Task,Link,Asset Maintenance Task,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,9,task_name,Task Name,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,10,maintenance_type,Maintenance Type,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,11,periodicity,Periodicity,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,12,has_certificate,Has Certificate ,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,13,certificate_attachement,Certificate,Attach,,0,0,0,0,0,0,0,0,0,eval:doc.has_certificate,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,14,column_break_6,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,15,maintenance_status,Maintenance Status,Select,"Planned
Completed
Cancelled
Overdue",1,0,0,0,0,0,0,1,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,16,assign_to_name,Assign To,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,17,task_assignee_email,Task Assignee Email,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,18,due_date,Due Date,Date,,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,19,completion_date,Completion Date,Date,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,20,description,Description,Read Only,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,21,column_break_9,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,22,actions_performed,Actions performed,Text Editor,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Log,DocType,fields,23,amended_from,Amended From,Link,Asset Maintenance Log,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.738454
Asset Maintenance Task,DocType,fields,1,maintenance_task,Maintenance Task,Data,,1,0,0,0,1,1,0,1,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,2,maintenance_type,Maintenance Type,Select,"Preventive Maintenance
Calibration",0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,3,column_break_2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,4,maintenance_status,Maintenance Status,Select,"Planned
Overdue
Cancelled",1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,5,section_break_2,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,6,start_date,Start Date,Date,,1,0,0,0,0,0,0,0,0,,,,Today,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,7,periodicity,Periodicity,Select,"
Daily
Weekly
Monthly
Quarterly
Half-yearly
Yearly
2 Yearly
3 Yearly",1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,8,column_break_4,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,9,end_date,End Date,Date,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,10,certificate_required,Certificate Required,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,11,section_break_9,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,12,assign_to,Assign To,Link,User,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,13,column_break_10,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,14,assign_to_name,Assign to Name,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,15,section_break_10,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,16,next_due_date,Next Due Date,Date,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,17,column_break_14,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,18,last_completion_date,Last Completion Date,Date,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,19,section_break_7,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Task,DocType,fields,20,description,Description,Text Editor,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.906377
Asset Maintenance Team,DocType,fields,1,maintenance_team_name,Maintenance Team Name,Data,,1,1,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.792571
Asset Maintenance Team,DocType,fields,2,maintenance_manager,Maintenance Manager,Link,User,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.792571
Asset Maintenance Team,DocType,fields,3,maintenance_manager_name,Maintenance Manager Name,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.792571
Asset Maintenance Team,DocType,fields,4,column_break_2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.792571
Asset Maintenance Team,DocType,fields,5,company,Company,Link,Company,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.792571
Asset Maintenance Team,DocType,fields,6,section_break_2,Team,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.792571
Asset Maintenance Team,DocType,fields,7,maintenance_team_members,Maintenance Team Members,Table,Maintenance Team Member,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:31.792571
Asset Movement,DocType,fields,1,company,Company,Link,Company,1,0,0,0,1,0,0,1,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,2,purpose,Purpose,Select,"
Issue
Receipt
Transfer
Transfer and Issue",1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,3,column_break_4,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,4,transaction_date,Transaction Date,Datetime,,1,0,0,0,1,0,0,0,0,,,,Now,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,5,section_break_10,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,6,assets,Assets,Table,Asset Movement Item,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,7,reference,Reference,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,8,reference_doctype,Reference Document Type,Link,DocType,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,9,column_break_9,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,10,reference_name,Reference Document Name,Dynamic Link,reference_doctype,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement,DocType,fields,11,amended_from,Amended From,Link,Asset Movement,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.142656
Asset Movement Item,DocType,fields,1,company,Company,Link,Company,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Movement Item,DocType,fields,2,asset,Asset,Link,Asset,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Movement Item,DocType,fields,3,source_location,Source Location,Link,Location,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Movement Item,DocType,fields,4,from_employee,From Employee,Link,Employee,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Movement Item,DocType,fields,5,column_break_2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Movement Item,DocType,fields,6,asset_name,Asset Name,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Movement Item,DocType,fields,7,target_location,Target Location,Link,Location,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Movement Item,DocType,fields,8,to_employee,To Employee,Link,Employee,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.632132
Asset Repair,DocType,fields,1,naming_series,Series,Select,ACC-ASR-.YYYY.-,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.369605
Asset Repair,DocType,fields,2,asset,Asset,Link,Asset,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.369605
Asset Repair,DocType,fields,3,asset_name,Asset Name,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.369605
Asset Repair,DocType,fields,4,company,Company,Link,Company,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.369605
Asset Repair,DocType,fields,5,column_break_2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:32.369605
